CUST_ID,OPEN_ORG_NUM,IDF_TYP_CD,GENDER,bad_good,CUST_INTERNATIONAL_GOLD_FLAG,CUST_INTERNATIONAL_COMMON_FLAG,CUST_INTERNATIONAL_SIL_FLAG,CUST_INTERNATIONAL_DIAMOND_FLAG,CUST_GOLD_COMMON_FLAG,CUST_STAD_PLATINUM_FLAG,CUST_LUXURY_PLATINUM_FLAG,CUST_PLATINUM_FINANCIAL_FLAG,CUST_DIAMOND_FLAG,CUST_INFINIT_FLAG,CUST_BUSINESS_FLAG,CUST_ASSET_AMT,CUST_DEBT_AMT,L3_CUST_ASSET_AVG_AMT,L6_CUST_ASSET_AVG_AMT,L3_CUST_DEBT_AVG_AMT,L6_CUST_DEBT_AVG_AMT,DEP_SA_OPEN_TENURE_DAYS,DEP_SA_LAST_TENURE_DAYS,DEP_SA_AVG_TENURE_DAYS,DEP_SA_SUMACCOUNT_CNT,L3_DEP_SA_AVG_ACCOUNT_CNT,L6_DEP_SA_AVG_ACCOUNT_CNT,DEP_TD_FLAG,LOAN_FLAG,FUND_FLAG,C_FUND_FLAG,D_FUND_FLAG,S_FUND_FLAG,BOND_FLAG,CER_BOND_FLAG,BK_BOND_FLAG,LG_TXN_AMT,LG_TXN_CNT,L3_LG_TXN_AVG_AMT,L3_LG_TXN_AVG_CNT,L6_LG_TXN_AVG_AMT,L6_LG_TXN_AVG_CNT
1006340877,1701,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,493.85,0,511.9866667,686.13,0,0,2215,2062,2139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006341537,1704,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,102356.66,0,102278.4433,93750.06333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006345796,1701,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,96308.59,0,96308.59,96004.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006346818,1701,ZR01,2,0,1,0,0,0,0,0,0,0,0,0,0,376824.13,0,378713.99,380840.97,0,0,4031,274,2003,7,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006346996,1701,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,28000.03,0,29333.36333,36777.80833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8461.666667,0.166666666
1006349004,1701,ZR01,2,0,1,0,0,0,1,0,0,0,0,0,0,541365.34,0,373783.2333,216988.9433,0,0,375,147,243,4,4,4,0,0,0,0,0,0,0,0,0,1602404.56,15,1977062.127,15.66666667,1148594.4,9
1006351757,1701,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,758.99,0,758.8366667,758.4483333,0,0,2066,1913,1990,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006356219,1705,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1458.54,0,1257.986667,1690.473333,0,0,486,333,410,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006360261,1701,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,36387.98,0,37194.74667,38291.98667,0,0,4479,1629,2988,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006382044,1706,ZR01,2,0,0,0,0,0,1,0,0,0,0,0,0,18509.69,0,20640.12333,27111.445,0,0,278,125,202,1,1,1,0,0,0,0,0,0,0,0,0,50000,1,63333.33333,1,57245,0.833333333
1006390146,1701,ZR01,2,0,0,0,0,1,0,0,0,0,0,0,0,33184.35,0,18484.77333,10914.42333,0,0,2490,540,1656,7,7,7,0,0,0,0,0,0,0,0,0,1190000,12,396666.6667,4,198333.3333,2
1006391874,1701,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,10.24,0,10.24,10929.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006392886,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,101503.8,0,68696.53,44032.35167,0,0,497,4,251,2,2,2,0,0,0,0,0,0,0,0,0,452119.88,6,294145.0033,4.333333333,163739.1683,2.5
1006407843,1701,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,4341.92,0,3695.543333,3180.963333,0,0,2176,2023,2100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006454397,1701,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,1845.34,0,1844.983333,1844.036667,0,0,4399,4246,4323,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006465200,1702,ZR01,1,0,0,0,0,0,0,1,0,0,0,0,0,17540.69,0,21315.59,25237.87333,661334.6667,330667.3333,1028,875,952,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006465787,1703,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,31849.87,0,22373.50333,12907.47167,0,0,805,652,729,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006468575,1701,ZR01,1,0,0,0,0,1,0,0,0,0,0,0,0,50260.17,17555624.89,70041.77,61085.30667,11874428.56,14715026.73,1511,484,1222,5,5,5,0,1,0,0,0,0,0,0,0,513702.47,3,1195161.617,5,669361.2767,3
1006472800,1701,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,105579.82,0,105559.16,105504.925,0,0,4387,4234,4311,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006479259,1702,ZR01,1,0,0,0,0,0,1,1,0,0,0,0,0,5547.18,141393.49,11931.57333,16830.91833,142208.17,141800.83,5117,259,3388,12,12,12,0,1,1,0,0,0,0,0,0,0,0,496123,2.666666666,524456.3333,2.833333333
1006480542,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,7860.3,0,7858.763333,7854.728333,0,0,5006,4853,4930,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006480668,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1560.09,0,1559.786667,1558.986667,0,0,5006,4853,4930,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006482525,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,970.94,0,970.75,970.2533333,0,0,5006,4853,4930,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006483662,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,6693.27,0,5543.72,6333.678333,0,0,4976,4823,4900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006484186,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,29642.18,0,71721.16,68322.825,0,0,3778,1442,2375,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1186231.303,8.333333333,593115.6517,4.166666666
1006484219,1702,ZR01,1,0,0,0,0,1,0,0,0,0,0,0,0,1839367.99,0,1792961.14,1741449.788,0,0,2308,1016,1473,3,3,3,0,0,1,0,0,0,0,0,0,0,0,2263013.777,3.666666666,1897989.855,4.166666666
1006484240,1702,ZR01,2,0,0,0,0,1,0,0,0,0,0,0,0,1000004.64,0,1000004.64,1000004.64,0,0,4046,418,1455,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006484385,1702,ZR01,1,0,0,0,0,1,0,0,0,0,0,0,0,336336.35,0,320733.1833,360415.9517,0,0,4957,1749,2848,8,8,8,0,0,1,0,0,0,0,0,0,265159.08,4,88386.36,1.333333333,214599.54,1.333333333
1006485390,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,47602.31,0,45625.06,33392.76333,0,0,686,533,610,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006486857,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,3666.91,0,3667.78,3670.476667,0,0,3238,2584,2912,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006487702,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,554067.5,0,545197.9533,538132.36,0,0,3341,200,1868,3,3,3,0,0,0,0,0,0,0,0,0,976152.41,4,451453.7167,3.333333333,269657.4,2.333333333
1006489875,1702,ZR01,2,0,0,0,0,1,0,0,0,0,0,0,0,1821020.13,0,1663365.187,914845.9783,0,0,2333,930,1320,4,4,4,0,0,0,0,0,0,0,0,0,14873443.82,30,14672606.19,23.33333333,7686388.913,12.16666667
1006491053,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,1040.23,0,1040.03,1039.496667,0,0,4793,4640,4717,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006495238,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,37153.16,0,37153.19333,36865.395,0,0,4754,2867,3747,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006503393,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,3391.53,1272488.2,3069.726667,2102.491667,848325.4667,1060406.833,1764,13,1216,3,3,3,0,0,0,0,0,0,0,0,0,0,0,760000,1,380000,0.5
1006503772,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,822.53,0,822.3733333,821.955,0,0,2803,2650,2727,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006503966,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,11933.86,0,13658.04,9556.08,0,0,1415,433,885,4,4,4,0,0,0,0,0,0,0,0,0,0,0,16666.66667,0.333333333,8333.333333,0.166666666
1006505443,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,3159.28,0,2338.556667,3376.536667,0,0,1712,1559,1636,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006507021,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,85686.97,0,85750.37333,86697.16833,0,0,3354,915,2566,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006508497,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,4748.58,0,4580.846667,4746.068333,0,0,4665,821,2221,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006510027,333,ZR01,1,0,0,0,0,0,0,1,0,0,0,0,0,7109.21,0,12212.53667,26815.2,0,0,284,131,208,1,1,1,0,0,0,0,0,0,0,0,0,100000,2,629545.98,6.333333333,360450.5933,3.666666666
1006511593,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,6.17,7059.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006512530,1702,ZR01,1,0,0,0,0,1,1,1,0,0,0,0,0,16888.12,0,13556.56333,9159.61,0,0,2230,2077,2154,3,3,3,0,0,0,0,0,0,0,0,0,150000,2,219000,2.666666666,109500,1.333333333
1006512729,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,10069.63,0,10069.61333,10069.57667,0,0,4660,4507,4584,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006512934,1702,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,5152.52,0,5151.51,5148.865,0,0,4595,1194,2895,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006513920,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,11092.89,0,11092.89,11092.89,0,0,4637,4484,4561,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006514132,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,153126.15,0,152722.3933,152984.395,0,0,4612,2962,3546,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006515525,1702,ZR01,1,0,0,0,0,1,0,0,0,0,0,0,0,4181010.99,0,4167172.013,4267209.012,0,0,1861,914,1190,4,4,4,0,0,1,0,0,0,0,0,0,15778146.36,18,5845344.963,8.666666666,3915185.502,9
1006518132,1702,ZR01,2,0,0,0,1,0,1,0,0,0,0,0,0,641818.83,0,638684.25,617578.87,0,0,3765,26,2017,17,17,17,1,0,1,1,0,0,0,0,0,1480532.92,4,1543841.237,11,911785.9867,7.166666666
1006520826,1702,ZR01,2,0,0,0,0,1,0,0,0,0,0,0,0,117031.96,0,120171.9733,135847.3317,0,0,2036,131,1374,5,5,5,0,0,1,1,1,1,0,0,0,0,0,86009.96667,1.666666666,43004.98333,0.833333333
1006530646,1702,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,147579.67,0,149812.47,144841.7467,0,0,1294,1141,1218,1,1,1,0,0,0,0,0,0,0,0,0,1362972.48,12,1294888.597,10,831515.6667,6.333333333
1006531681,1701,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,81533.56,0,81292.72,62347.785,0,0,243,90,167,1,1,1,0,0,0,0,0,0,0,0,0,0,0,53527.19667,0.666666666,26763.59833,0.333333333
1006546073,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,90.26,2052.243333,0,0,3811,3658,3735,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006546181,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,4034.4,0,4033.613333,10358.69333,0,0,3811,3658,3735,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006547544,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.216666667,2037.196667,0,0,3267,3114,3191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006547560,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,42536.55,0,49015.37,56130.32,0,0,2357,2204,2281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006547949,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,93433.37,0,94051.26333,92910.76167,0,0,2378,306,1343,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006548471,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,282474.85,0,281681.9567,278940.8983,0,0,3811,3658,3735,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006549417,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1399.09,0,1398.83,1398.145,0,0,4824,4671,4748,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006549797,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,626282.56,0,626282.56,625230.4717,0,0,3811,3658,3735,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006550326,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,643487.9,0,643487.8833,643487.8367,0,0,3811,3658,3735,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006551085,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,24.15,0,24.14333333,9579.688333,0,0,3811,3658,3735,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006551515,307,ZR01,1,0,1,0,1,1,0,0,0,0,0,0,0,527090.75,0,574535.1533,653080.5917,0,0,3636,2013,2577,16,16,16,1,0,1,0,0,0,0,0,0,0,0,832894.1633,4,416447.0817,2
1006551549,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,5.67,2095.203333,0,0,3811,3658,3735,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006551988,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,791.1,0,790.9433333,790.535,0,0,3811,246,2029,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006552345,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,7129.06,0,7127.666667,7124.006667,0,0,3267,3114,3191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006552355,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,12613.73,0,14674.92,15182.91833,0,0,2742,2589,2666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006552584,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,277552.94,0,277202.67,290501.87,0,0,3505,3160,3333,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006553077,307,ZR01,2,0,0,0,0,0,1,0,0,0,0,0,0,236.46,0,395.2166667,535.7083333,0,0,3267,3114,3191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006553240,307,ZR01,1,0,0,0,1,0,0,0,0,0,0,0,0,263531.97,0,276836.9167,307010.6533,0,0,5013,2349,3128,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006553366,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,17552.11,0,18214.86333,28418.37833,0,0,3505,3352,3429,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006553487,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,23748.77,0,25162.96333,29936.12833,0,0,5013,2196,3546,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006553662,307,ZR01,2,0,1,0,0,0,1,0,0,0,0,0,0,68593.24,0,69244.64,70944.54167,0,0,3505,2594,2861,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006553901,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,496090.55,0,495921.6733,495380.3717,0,0,5013,3658,4336,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006554392,307,ZR01,1,0,0,0,0,0,1,0,0,0,0,0,0,1892.51,0,9389.413333,14224.04,0,0,3267,3114,3191,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006554607,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,79759.54,0,79218.34,78835.54,0,0,3797,3352,3575,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006554971,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1135.28,0,1280.27,1576.123333,0,0,3505,3352,3429,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006555654,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,332124.67,0,326724.2667,313755.8433,0,0,5013,3114,4064,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006555660,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,1385.62,0,1385.35,1384.638333,0,0,5013,4860,4937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006555847,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,4372.75,0,4371.893333,4369.645,0,0,5013,4860,4937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006555963,307,ZR01,1,0,1,0,1,0,0,0,0,0,0,0,0,1207993.55,0,1210426.233,1221454.993,0,0,5013,714,2045,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,8871.666667,0.166666666
1006556217,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1239.32,0,1239.076667,1238.438333,0,0,5013,4860,4937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006556468,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,875.65,0,875.4766667,875.0266667,0,0,5013,4860,4937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006556608,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,9616.79,0,9606.296667,11630.13833,0,0,5013,2144,3529,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006556812,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,1157.77,0,1186.026667,995.9733333,0,0,5013,3352,4183,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006556832,307,ZR01,2,0,0,0,0,0,1,0,0,0,0,0,0,194391.83,0,204498.59,214090.105,0,0,5013,1548,3330,3,3,3,1,0,0,0,0,0,0,0,0,0,0,34110.22667,0.333333333,17055.11333,0.166666666
1006557045,307,ZR01,1,0,0,0,1,0,1,0,0,0,0,0,0,415463.14,0,415462.76,414692.865,0,0,5013,433,1979,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006557124,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,39997.63,0,39967.00667,40027.82667,0,0,5013,3352,4183,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006557284,307,ZR01,1,0,0,0,0,1,0,0,0,0,0,0,0,719.14,0,719,718.6333333,0,0,2512,2359,2436,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006558446,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,43451.87,0,43443.38333,43421.11333,0,0,4759,2449,3082,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006560346,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,206.69,0,202.2266667,406.8633333,0,0,4310,1995,3153,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006563055,307,ZR01,2,0,0,0,0,0,1,0,0,0,0,0,0,272117.26,0,307789.5533,306310.8033,0,0,4817,28,2168,10,10,10,0,0,1,0,0,0,0,0,0,50000,1,1304079.263,14.33333333,752774.44,7.833333333
1006564682,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1147.92,0,2922.963333,4980.76,0,0,4759,4606,4683,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006564717,307,ZR01,1,0,0,0,0,0,1,0,0,0,0,0,0,56526.27,0,55992.18,64698.19833,0,0,4759,1113,2387,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006564984,307,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,679.51,0,1249.766667,14798.71,0,0,3505,3352,3429,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006565376,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,535.34,0,535.2366667,534.96,0,0,4731,4578,4655,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006568816,327,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,579174.44,0,458631.0667,247265.92,0,0,489,122,306,2,2,2,0,0,0,0,0,0,0,0,0,2716139,5,2120807.443,4.666666666,1680370.388,4.166666666
1006622956,307,ZR01,1,0,0,0,1,0,0,0,0,0,0,0,0,24917.62,0,27545.63,27641.49333,0,0,1164,896,1002,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006638952,1014,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,3767.96,0,45710.22333,174541.175,0,0,1166,1013,1090,1,1,1,0,0,0,0,0,0,0,0,0,0,0,100000,0.666666666,50000,0.333333333
1006657703,307,ZR01,1,1,0,0,0,0,0,0,0,0,0,0,0,129.85,0,129.8333333,862.165,42811.22667,21405.61333,3722,3569,3646,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1006669877,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,40999.88,0,40999.87667,40686.98833,0,0,1448,1295,1372,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006674521,307,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,12837.44,0,12837.04667,12797.99167,0,0,3346,809,2452,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006681604,308,ZR01,1,0,0,0,1,0,0,0,0,0,0,0,0,201500.91,0,201871.8133,202915.3983,0,0,3519,1126,1867,5,5,5,0,0,0,0,0,0,0,0,0,401726.03,2,268894.9767,1.333333333,134447.4883,0.666666666
1006681692,308,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,11425.06,0,11422.82333,11416.95333,0,0,2582,2429,2506,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006683802,308,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,6785.89,0,6784.56,6781.073333,0,0,5068,1094,3559,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006688421,308,ZR20,2,0,0,0,0,0,0,0,0,0,0,0,0,841.48,0,841.3166667,840.8833333,0,0,5008,4855,4932,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006712067,308,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,3115.37,0,3114.763333,3113.163333,0,0,4910,4757,4834,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006712420,308,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,5008.64,0,4013.48,4214.005,0,0,4901,4748,4825,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006712731,308,ZR20,1,0,0,0,0,0,0,0,0,0,0,0,0,505.07,0,504.9733333,504.7116667,0,0,4877,4724,4801,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006716294,308,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,7351.24,0,7349.803333,7346.028333,0,0,4764,4611,4688,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006717371,308,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,1000.7,0,1000.51,1000.008333,0,0,4733,4580,4657,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006751003,308,ZR20,1,0,0,0,0,0,0,0,0,0,0,0,0,1121.75,0,1121.533333,1120.958333,0,0,4663,4510,4587,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006755163,308,ZR01,1,0,0,0,0,0,0,0,0,0,0,0,0,533.64,0,533.5366667,533.265,0,0,4570,4417,4494,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006755692,308,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,28418.34,0,28418.32333,27512.33,0,0,2715,2562,2639,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006756006,308,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,1184.78,0,1184.553333,1183.951667,0,0,2986,2833,2910,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006756603,308,ZR20,2,0,0,0,0,0,0,0,0,0,0,0,0,1142.22,0,1141.996667,1141.411667,0,0,4514,4361,4438,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006758423,112,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,312577.24,0,311861.4267,270407.3,0,0,817,664,741,1,1,1,0,0,0,0,0,0,0,0,0,100000,1,67460.50333,0.666666666,33730.25167,0.333333333
1006759086,308,ZR01,1,0,0,0,0,0,0,0,0,0,1,0,0,148118.96,1000613.33,83663.28333,177322.8833,667075.5533,833844.4417,256,103,180,1,1,1,0,0,0,0,0,0,0,0,0,2204259.86,13,1075623.173,6.666666666,1858644.92,7.833333333
1006761540,308,ZR01,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,40769.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006761806,308,ZR01,2,0,1,0,0,0,0,0,0,0,0,0,0,1174.92,0,1174.686667,1174.08,0,0,4413,1002,1738,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006762434,308,ZR01,2,1,0,0,0,1,0,0,0,0,0,0,0,150711.02,0,151591.9967,157594.6917,0,0,3577,2168,2500,6,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1006764003,308,ZR01,2,0,0,0,1,0,0,0,0,0,0,0,0,467.42,0,465.2766667,2157.36,0,0,3059,718,1342,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
